min_edge,min_contract_price,max_contract_price,timing_filter,side_filter,favorite_filter,home_away_filter,trades,wins,losses,win_rate,average_edge,average_price,profit_loss_per_dollar_staked,roi,max_drawdown,meets_min_discovery_trades,positive_discovery_roi,specificity_score
0.12,0.3,1.0,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.12,0.3,1.0,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.12,0.3,1.0,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.12,0.3,1.0,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.12,0.3,1.0,1_to_4h,both,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.12,0.3,1.0,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.12,0.3,1.0,1_to_4h,both,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,2
0.15,0.0,0.7,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.0,0.7,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.0,0.7,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.0,0.7,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.0,0.7,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.0,0.7,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.0,0.8,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.0,0.8,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.0,0.8,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.0,0.8,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.0,0.8,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.0,0.8,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.0,0.9,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.0,0.9,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.0,0.9,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.0,0.9,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.0,0.9,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.0,0.9,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.0,1.0,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.0,1.0,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.0,1.0,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.0,1.0,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.0,1.0,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.0,1.0,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.1,0.7,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.1,0.7,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.1,0.7,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.1,0.7,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.1,0.7,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.1,0.7,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.1,0.8,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.1,0.8,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.1,0.8,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.1,0.8,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.1,0.8,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.1,0.8,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.1,0.9,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.1,0.9,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.1,0.9,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.1,0.9,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.1,0.9,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.1,0.9,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.1,1.0,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.1,1.0,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.1,1.0,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.1,1.0,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.1,1.0,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.1,1.0,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.2,0.7,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.2,0.7,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.2,0.7,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.2,0.7,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.2,0.7,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.2,0.7,1_to_4h,both,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.2,0.7,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.2,0.7,1_to_4h,both,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,2
0.15,0.2,0.8,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.2,0.8,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.2,0.8,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.2,0.8,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.2,0.8,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.2,0.8,1_to_4h,both,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.2,0.8,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.2,0.8,1_to_4h,both,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,2
0.15,0.2,0.9,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.2,0.9,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.2,0.9,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.2,0.9,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.2,0.9,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.2,0.9,1_to_4h,both,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.2,0.9,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.2,0.9,1_to_4h,both,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,2
0.15,0.2,1.0,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.2,1.0,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.2,1.0,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.2,1.0,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.2,1.0,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.2,1.0,1_to_4h,both,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.2,1.0,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.2,1.0,1_to_4h,both,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,2
0.15,0.3,0.7,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.3,0.7,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.3,0.7,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.3,0.7,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.3,0.7,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.3,0.7,1_to_4h,both,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.3,0.7,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.3,0.7,1_to_4h,both,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,2
0.15,0.3,0.8,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.3,0.8,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.3,0.8,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.3,0.8,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.3,0.8,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.3,0.8,1_to_4h,both,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.3,0.8,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.3,0.8,1_to_4h,both,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,2
0.15,0.3,0.9,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.3,0.9,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.3,0.9,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.3,0.9,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.3,0.9,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.3,0.9,1_to_4h,both,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.3,0.9,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.3,0.9,1_to_4h,both,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,2
0.15,0.3,1.0,1_to_4h,yes_only,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,5
0.15,0.3,1.0,1_to_4h,yes_only,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.3,1.0,1_to_4h,yes_only,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.3,1.0,1_to_4h,yes_only,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.3,1.0,1_to_4h,both,underdogs_only,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,4
0.15,0.3,1.0,1_to_4h,both,underdogs_only,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.3,1.0,1_to_4h,both,both,home_only,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,3
0.15,0.3,1.0,1_to_4h,both,both,both,4,4,0,1.0,0.1761844336773999,0.31,8.903225806451612,2.225806451612903,0.0,False,True,2
0.15,0.2,0.7,within_30m,yes_only,underdogs_only,home_only,24,16,8,0.6666666666666666,0.19530815505467047,0.3416666666666666,24.095238095238095,1.003968253968254,-4.0,False,True,5
0.15,0.2,0.7,within_30m,yes_only,underdogs_only,both,24,16,8,0.6666666666666666,0.19530815505467047,0.3416666666666666,24.095238095238095,1.003968253968254,-4.0,False,True,4
0.15,0.2,0.7,within_30m,both,underdogs_only,home_only,24,16,8,0.6666666666666666,0.19530815505467047,0.3416666666666666,24.095238095238095,1.003968253968254,-4.0,False,True,4
0.15,0.2,0.8,within_30m,yes_only,underdogs_only,home_only,24,16,8,0.6666666666666666,0.19530815505467047,0.3416666666666666,24.095238095238095,1.003968253968254,-4.0,False,True,5
0.15,0.2,0.8,within_30m,yes_only,underdogs_only,both,24,16,8,0.6666666666666666,0.19530815505467047,0.3416666666666666,24.095238095238095,1.003968253968254,-4.0,False,True,4
0.15,0.2,0.8,within_30m,both,underdogs_only,home_only,24,16,8,0.6666666666666666,0.19530815505467047,0.3416666666666666,24.095238095238095,1.003968253968254,-4.0,False,True,4
0.15,0.2,0.9,within_30m,yes_only,underdogs_only,home_only,24,16,8,0.6666666666666666,0.19530815505467047,0.3416666666666666,24.095238095238095,1.003968253968254,-4.0,False,True,5
0.15,0.2,0.9,within_30m,yes_only,underdogs_only,both,24,16,8,0.6666666666666666,0.19530815505467047,0.3416666666666666,24.095238095238095,1.003968253968254,-4.0,False,True,4
0.15,0.2,0.9,within_30m,both,underdogs_only,home_only,24,16,8,0.6666666666666666,0.19530815505467047,0.3416666666666666,24.095238095238095,1.003968253968254,-4.0,False,True,4
0.15,0.2,1.0,within_30m,yes_only,underdogs_only,home_only,24,16,8,0.6666666666666666,0.19530815505467047,0.3416666666666666,24.095238095238095,1.003968253968254,-4.0,False,True,5
0.15,0.2,1.0,within_30m,yes_only,underdogs_only,both,24,16,8,0.6666666666666666,0.19530815505467047,0.3416666666666666,24.095238095238095,1.003968253968254,-4.0,False,True,4
0.15,0.2,1.0,within_30m,both,underdogs_only,home_only,24,16,8,0.6666666666666666,0.19530815505467047,0.3416666666666666,24.095238095238095,1.003968253968254,-4.0,False,True,4
0.15,0.3,0.7,within_30m,yes_only,underdogs_only,home_only,16,12,4,0.75,0.1875738562443836,0.39,13.047619047619047,0.8154761904761905,-4.0,False,True,5
0.15,0.3,0.7,within_30m,yes_only,underdogs_only,both,16,12,4,0.75,0.1875738562443836,0.39,13.047619047619047,0.8154761904761905,-4.0,False,True,4
0.15,0.3,0.7,within_30m,both,underdogs_only,home_only,16,12,4,0.75,0.1875738562443836,0.39,13.047619047619047,0.8154761904761905,-4.0,False,True,4
0.15,0.3,0.8,within_30m,yes_only,underdogs_only,home_only,16,12,4,0.75,0.1875738562443836,0.39,13.047619047619047,0.8154761904761905,-4.0,False,True,5
0.15,0.3,0.8,within_30m,yes_only,underdogs_only,both,16,12,4,0.75,0.1875738562443836,0.39,13.047619047619047,0.8154761904761905,-4.0,False,True,4
0.15,0.3,0.8,within_30m,both,underdogs_only,home_only,16,12,4,0.75,0.1875738562443836,0.39,13.047619047619047,0.8154761904761905,-4.0,False,True,4
0.15,0.3,0.9,within_30m,yes_only,underdogs_only,home_only,16,12,4,0.75,0.1875738562443836,0.39,13.047619047619047,0.8154761904761905,-4.0,False,True,5
0.15,0.3,0.9,within_30m,yes_only,underdogs_only,both,16,12,4,0.75,0.1875738562443836,0.39,13.047619047619047,0.8154761904761905,-4.0,False,True,4
0.15,0.3,0.9,within_30m,both,underdogs_only,home_only,16,12,4,0.75,0.1875738562443836,0.39,13.047619047619047,0.8154761904761905,-4.0,False,True,4
0.15,0.3,1.0,within_30m,yes_only,underdogs_only,home_only,16,12,4,0.75,0.1875738562443836,0.39,13.047619047619047,0.8154761904761905,-4.0,False,True,5
0.15,0.3,1.0,within_30m,yes_only,underdogs_only,both,16,12,4,0.75,0.1875738562443836,0.39,13.047619047619047,0.8154761904761905,-4.0,False,True,4
0.15,0.3,1.0,within_30m,both,underdogs_only,home_only,16,12,4,0.75,0.1875738562443836,0.39,13.047619047619047,0.8154761904761905,-4.0,False,True,4
0.15,0.2,0.7,within_30m,yes_only,both,home_only,28,16,12,0.5714285714285714,0.1907334918564771,0.36428571428571427,20.095238095238095,0.717687074829932,-4.0,False,True,4
0.15,0.2,0.7,within_30m,yes_only,both,both,28,16,12,0.5714285714285714,0.1907334918564771,0.36428571428571427,20.095238095238095,0.717687074829932,-4.0,False,True,3
0.15,0.2,0.7,within_30m,both,both,home_only,28,16,12,0.5714285714285714,0.1907334918564771,0.36428571428571427,20.095238095238095,0.717687074829932,-4.0,False,True,3
0.15,0.2,0.8,within_30m,yes_only,both,home_only,28,16,12,0.5714285714285714,0.1907334918564771,0.36428571428571427,20.095238095238095,0.717687074829932,-4.0,False,True,4
0.15,0.2,0.8,within_30m,yes_only,both,both,28,16,12,0.5714285714285714,0.1907334918564771,0.36428571428571427,20.095238095238095,0.717687074829932,-4.0,False,True,3
0.15,0.2,0.8,within_30m,both,both,home_only,28,16,12,0.5714285714285714,0.1907334918564771,0.36428571428571427,20.095238095238095,0.717687074829932,-4.0,False,True,3
0.15,0.2,0.9,within_30m,yes_only,both,home_only,28,16,12,0.5714285714285714,0.1907334918564771,0.36428571428571427,20.095238095238095,0.717687074829932,-4.0,False,True,4
0.15,0.2,0.9,within_30m,yes_only,both,both,28,16,12,0.5714285714285714,0.1907334918564771,0.36428571428571427,20.095238095238095,0.717687074829932,-4.0,False,True,3
0.15,0.2,0.9,within_30m,both,both,home_only,28,16,12,0.5714285714285714,0.1907334918564771,0.36428571428571427,20.095238095238095,0.717687074829932,-4.0,False,True,3
0.15,0.2,1.0,within_30m,yes_only,both,home_only,28,16,12,0.5714285714285714,0.1907334918564771,0.36428571428571427,20.095238095238095,0.717687074829932,-4.0,False,True,4
0.15,0.2,1.0,within_30m,yes_only,both,both,28,16,12,0.5714285714285714,0.1907334918564771,0.36428571428571427,20.095238095238095,0.717687074829932,-4.0,False,True,3
0.15,0.2,1.0,within_30m,both,both,home_only,28,16,12,0.5714285714285714,0.1907334918564771,0.36428571428571427,20.095238095238095,0.717687074829932,-4.0,False,True,3
0.15,0.0,0.7,1_to_4h,both,underdogs_only,both,8,4,4,0.5,0.20461388748578696,0.21,4.903225806451612,0.6129032258064515,-4.0,False,True,3
